State,County,FIPS State,FIPS County,N of CDC Rows,Population2010,Lack Health Insurance,Arthritis,Binge Drinking,High Blood Pressure,Take Blood Pressure Meds,Cancer Excl Skin Cancer,Asthma,Corornary Heart Disease,Routine Checkup,Cholesterol Screening,Colon Screening,COPD,Core Med Services Male,Core Med Services Female,Smoking CDC,Dental Visits,Diabetes CDC,High Cholesterol,Kidney Disease,No Leisure Physical Activities,Mammography CDC,Poor Mental Health,Obesity CDC,Pap Test,Poor Physical Health,Sleep Less Than 7 Hrs,Stroke,Teeth Lost,% Low Birth Rate,% Smokers,% Obese,Food Environment Index,% Excessive Drinking,Teen Birth Rate,Primary Care Physician Rate,Dentist Rate,% Receiving HbA1c,% Mammography,% Unemployed,% Children in Poverty,Association Rate,Air Polution,Diabetes Prevalence,% Food Insecure,% Limited Access,Drug Overdose Mortality Rate,Household Income,Population,% < 18,% 65 and over,% Female,% Rural
Colorado,Adams,8,8001,62,225151,16.37910291,20.34027253,19.23943487,23.71218249,64.85219697,4.9085929,9.364755209,4.344528339,59.05506216,71.07934231,61.28694387,4.749752833,36.02069367,30.97359061,20.27419065,61.72427304,7.001661107,30.92503431,2.354602023,19.75209837,72.49978903,11.94421744,27.12382135,83.81975696,11.24396338,31.98236162,2.37130237,14.56486669,8.662387895,18.06983536,27.1,8.7,19.67761907,33.77267587,43.14757,59.01398,85.12820513,50.6449423,3.625032049,15.1,4.599694304,9.1,7.2,41470,5.626211317,18.84043579,65442,498187,27.31022688,10.01330826,49.6405968,3.620446419
Colorado,Arapahoe,8,8005,110,385415,12.49475449,21.52976246,18.18059027,26.30124541,68.41385052,5.507333134,8.756814862,4.519888432,59.22493261,74.93943567,61.93396131,4.725484478,36.82934214,35.69313882,16.52642814,68.04150202,6.769876108,31.02657603,2.394117769,16.8110237,73.77588288,11.0826548,23.3501379,81.9346629,9.794394095,30.16135516,2.452018733,11.28532154,9.525320591,13.44736207,21.8,8.2,19.85387442,22.21272634,84.29779,100.1463,83.97097625,62.95180723,3.125731199,11.6,7.906879461,8.1,6.7,78410,2.400725309,15.95137216,70866,637068,24.03322722,12.52927474,50.59852324,1.575341388
Colorado,Boulder,8,8013,46,183610,10.49642612,18.64596808,21.4139671,20.76824193,64.62931158,5.347853603,8.402145308,4.118259354,55.88580306,69.52072981,62.09023419,4.263249278,38.96418768,35.98931267,13.62404281,68.98245738,5.382964435,27.56886172,2.153028158,11.67779968,70.38487392,10.70588367,16.44353249,81.80381243,9.361354501,25.02343336,2.084676216,9.721210718,7.905060808,10.95400533,13.8,8.2,23.59660259,9.787505012,121.80154,97.13679,87.30593607,65.14476615,2.704121962,8.6,9.487368962,8,4,39800,3.081890924,12.88051179,74772,322226,19.62194236,13.22860353,49.73900306,8.913082592
Colorado,Denver,8,8031,143,600158,15.47763739,19.38369529,23.5612672,23.97748326,65.6631802,5.236632353,8.917284948,4.360105672,59.47763955,70.55211194,62.71426824,4.333782937,36.83715705,31.02703621,17.69019975,64.23815495,6.392812893,29.3773483,2.47596383,16.01008868,75.2855803,11.5875791,20.23836623,85.00612505,10.57054609,28.72762406,2.507499525,12.39384995,9.062703652,15.92843582,16.6,7.9,25.66068182,39.31186338,129.51527,69.54665,85.90604027,60.97470238,3.149108451,19.6,10.66596342,8.6,5.5,86100,4.529304681,18.58328671,61038,693060,20.29232678,11.11909503,49.90679018,0
Colorado,Douglas,8,8035,1,117,7,21.4,18.2,23.2,67.2,6.3,9,4,62.3,83,69.5,4.3,42.7,41.2,13.4,77.1,5.2,30.5,2,11.5,77.3,10,21.7,85.2,9.2,27.4,2,6.5,8.72014143,9.527502292,17.5,9,19.69255694,5.42886706,66.69003,66.63989,83.71040724,69.79977753,2.696178431,2.9,5.86251927,7,5.1,28280,1.745536213,8.388071541,112399,328632,27.23410989,11.0722632,50.23095742,10.28742578
Colorado,El Paso,8,8041,103,416386,11.36841128,23.86183013,16.34105397,24.39339867,68.36296946,5.984228817,9.543232481,4.913933466,61.89133208,73.62127905,65.02220344,4.970246838,34.23397425,29.36288348,16.30476553,66.85795032,7.074456154,33.07566609,2.48666814,16.54349258,73.48927894,11.59459708,24.13605477,82.13519763,11.13566282,30.361284,2.578168334,11.35819288,9.499290868,13.67758512,22.5,7.5,18.26843811,25.83315867,59.89879,101.41163,79.47860963,55.33701658,3.786935644,14.8,8.717943396,6.7,6.8,89180,8.376896063,22.30695355,63610,688284,24.55817657,12.16968577,49.54117777,8.934325197
Colorado,Jefferson,8,8059,87,288925,10.48739154,23.95704595,20.18806057,24.21589547,69.49378732,6.68895042,9.006565372,5.154863373,62.72158069,76.27798667,64.40087566,4.840260621,34.47033382,38.98276508,16.14336939,69.34872441,6.644435407,32.35430475,2.484860085,14.36750887,76.28979216,10.48372865,23.79984737,82.63532197,10.35841966,26.96742546,2.487143722,9.030539759,8.33353965,13.30239673,18.3,8.5,21.9316942,14.02460053,80.81001,90.76013,84.74040632,59.22261484,2.987704944,7.7,7.585884949,8.2,5.2,59110,4.035464559,15.68522004,74342,571837,20.27413406,15.55198422,50.2690452,6.896358198
Colorado,Larimer,8,8069,62,210801,9.819072965,19.20273101,20.66782226,20.58524153,65.08827947,5.732692445,8.986517142,4.261124473,58.23339358,70.97074539,65.24329486,4.46510453,39.45166389,31.55913871,15.17294178,67.49008923,5.303205393,26.79517839,2.215615675,12.66437256,73.57873255,11.01234339,22.23190734,80.16401677,9.677020507,26.59172442,2.219274576,9.945458513,8.142279164,12.60744805,17.8,7.9,21.50552804,13.86402637,86.33689,80.88402,87.73539353,66.41495865,2.833871872,9.6,9.023403892,7.8,5,42620,4.651516851,14.53354342,66561,339993,20.00776487,14.734421,50.10161974,11.66038114
Colorado,Pueblo,8,8101,38,106585,19.81127457,28.28771685,14.29534644,31.5556842,72.81308721,6.599672562,9.682307079,7.183008866,62.41543088,70.88193554,51.44775625,6.883582118,23.53899142,29.99755969,19.07759441,57.39324014,11.07792935,37.49323357,3.609269597,24.32045973,72.87063095,13.46841113,30.06461791,81.26873294,16.13690763,34.2437191,3.814954262,18.24001501,9.187466808,17.13706218,27.1,7.4,15.80543309,39.37893187,66.62958,68.43383,83.70720189,62.24125625,4.85568621,24.9,8.802440232,6.5,8.7,16920,16.04045245,26.70259627,44644,165123,23.01738704,17.7080116,50.72340013,14.1535115
Colorado,Weld,8,8123,32,92802,17.55542445,20.05632314,18.61456434,24.58938493,66.07007284,5.23027952,9.316585849,5.142597142,56.58507791,66.77741212,55.68663499,5.2695082,33.20780371,29.2297235,18.36309886,56.32327536,7.557700265,33.77693153,2.643250145,19.22135299,70.5164199,12.92384755,26.54462188,78.62497144,11.71764402,29.24707657,2.731130795,15.16191569,7.929325576,15.520743,26.4,8.6,20.56200254,28.99491039,48.39151,42.72171,88.13483146,62.77407054,3.437887055,12.8,6.943129458,9.2,6.6,25600,4.898346523,13.40676354,63609,294932,26.55425657,11.7444021,49.6188952,20.46000198
Connecticut,Fairfield,9,9001,100,433368,12.64130808,21.45914604,17.45677392,27.42290778,71.8846703,5.685071579,9.393985712,5.230078594,69.52431952,76.53126927,67.99703301,5.316246931,30.66890749,29.87182279,15.77123807,69.18053894,9.277159596,33.88600312,2.722003701,22.85005792,82.68223704,12.26928107,27.30612713, ,11.82633374,36.85162933,2.750286592,11.25295061,7.492859943,10.44629179,21.4,8.7,19.84576575,11.11856567,91.02867,92.24965,85.4051978,66.53238302,4.804961672,10.3,9.292729415,9.5,7.6,94040,3.20831894,14.94184662,89954,944177,23.05362236,14.8176666,51.28709977,4.584060932
Connecticut,Hartford,9,9003,61,197981,17.61764866,23.99635874,15.14666761,33.93798193,71.09935953,4.881925033,12.10493431,6.33363252,73.8279643,69.96690187,60.03165506,7.119822609,26.25724287,24.63990736,20.31286032,62.63339512,13.14723282,35.89289073,3.335575131,33.8955425,83.3210899,15.34899713,34.09039958, ,15.06721605,39.5554826,3.647773776,19.29772958,8.606841994,12.58687662,26.3,8.2,18.30723919,17.16619803,94.65966,104.3267,88.35852875,69.24336718,5.348054715,15.1,10.25851686,7.7,9.5,110960,4.01996679,23.78811823,69341,892389,21.33408189,16.22140121,51.40706575,5.408640133
Connecticut,New Haven,9,9009,59,240145,15.00797185,23.66600637,14.91057986,33.12431989,70.86862271,5.444225364,11.40785859,5.733333195,71.9868646,71.61196444,66.46613046,7.472473297,26.1792771,26.24998064,20.16839243,64.52947802,11.41559641,34.45943243,3.167798205,28.3990614,83.77364676,15.00118845,33.31753524, ,13.86688792,40.66989902,3.488237523,17.58492661,8.117581455,13.64890156,27,8,17.82287528,16.18418809,90.63725,77.02407,85.28057733,65.73187415,5.467623369,16.5,8.633227454,8.6,9,111430,4.542664128,24.09197314,66012,856875,20.64723559,16.27086798,51.75328957,3.639981124
Delaware,New Castle,10,10003,24,70851,17.20730688,24.33942499,14.90857857,37.86924391,76.56508447,5.529871138,10.78244061,6.489009329,77.09897108,72.22771027,58.20561178,7.598695855,29.76106195,28.76297582,24.18264809,51.82603915,14.13397835,35.21691155,3.568189581,33.55215452,82.57186349,14.76792847,36.92389239,83.63194168,14.43396847,43.55849318,4.371358202,24.63143781,8.835349997,16.77249024,29.2,8.2,19.44858209,20.66011215,81.54043,59.78596,85.05688355,67.76609021,4.285104307,15,10.25541552,10.4,9.8,63680,4.750102909,23.1617047,67246,556987,21.86496274,14.59675001,51.55578137,4.602407893
District of Columbia,District of Columbia,11,11001,178,601690,8.025971514,18.48194319,23.81344264,28.97663348,72.64391946,4.819403347,10.21925975,4.458112317,78.9738219,77.2153742,66.78228091,5.2812543,30.21596088,27.38548671,17.80279912,73.82812478,9.294484369,31.02142681,2.70665808,17.79275291,81.97190646,11.25425967,25.86186325,87.07715019,9.360341372,36.96601855,3.137993984,15.34219864,9.952003876,16.68600618,22.8,8.4,28.00474195,34.0600037,114.84199,119.64708,79.72520698,62.38728049,6.014045173,27.6,27.49067281,10.9,8,82340,0.78589846,24.35035489,74093,681170,17.74784562,11.55232908,52.54782213,0
Florida,Alachua,12,12001,37,124343,20.6789011,16.52678719,18.81258052,22.42548595,63.03760807,4.202631431,8.617462985,4.578779666,72.87390283,63.41635556,56.41435786,5.897712778,31.08465454,29.46439607,16.68492557,56.77860997,7.795951521,26.61294805,2.339459399,26.35016044,81.1417804,15.14140482,25.08763983,79.13724938,11.66193513,37.21227974,2.499736214,17.13701696,9.031906461,14.8948162,25.8,6.5,20.56176923,15.2511773,150.40544,169.26253,87.20930233,64.88244122,4.261011518,21.8,10.1167854,7.5,8,51910,6.427961527,10.51497743,45294,263496,18.14145186,13.37743267,51.66605945,21.19343727
Florida,Brevard,12,12009,38,179156,19.97426042,27.80093829,16.84358436,33.16485912,79.04533423,7.358778941,8.450071446,7.877478845,77.19797495,78.33607805,60.22982652,9.000319275,32.72797841,28.46168981,21.03372815,56.18058284,12.85325247,39.40514524,3.374384335,30.70048282,76.75498337,14.00839659,28.72211983,78.80349584,15.13179017,36.55115095,3.985727522,16.47265065,7.692735257,17.12400232,26.9,6.8,18.32134193,21.57423468,74.98838,56.98202,86.25073573,68.3642794,5.180401945,21.7,7.622058554,6.5,12.2,86140,12.31283639,26.17212692,51214,579130,18.50534422,23.2448673,51.22131473,5.074386797
Florida,Broward,12,12011,276,1207224,21.98948571,21.64895612,17.1627915,31.81486302,74.63477259,6.13100278,7.869462668,6.213311034,76.91517573,78.34881455,59.96785211,6.683575956,31.36485524,28.00486314,16.62621817,62.05800887,11.3275658,36.39818194,3.000735986,28.01416282,82.81077348,12.70696673,27.86087934,81.56618672,12.85333799,37.66068178,3.383524516,14.9407308,9.373932691,14.19505811,24.6,7.9,18.92751027,18.41671607,72.29392,74.09805,86.1160803,62.54768392,4.605113119,18.3,5.468183556,7.4,9.6,269620,2.47641591,18.18408639,54055,1909632,21.32196151,16.07571511,51.32695724,0.016932999
Florida,Duval,12,12031,164,821784,20.37924357,22.3113632,18.85458113,33.43462528,75.28273914,5.859556891,8.333926312,6.270853655,75.22126252,75.83581111,62.55228113,7.661176173,33.26600591,29.30406238,20.52618778,57.23427799,11.02507289,35.42957918,2.890983154,28.37135622,79.85683416,13.88037574,31.45105563,83.4069309,13.46991801,38.34950802,3.454359175,17.97328909,9.523273864,18.1628334,30.5,6.3,20.01230366,33.43240805,85.54123,78.91995,84.10087719,65.34219671,5.033194216,20.6,8.992234477,8.5,10.6,177780,8.630873918,26.19691973,51948,926255,22.64592364,13.49487992,51.55837216,2.911498005
Florida,Flagler,12,12035,15,75178,18.25982069,28.49522733,15.26097662,37.11774056,80.73883317,8.557198915,7.883062864,8.532724999,79.88359893,81.03896087,67.00510522,8.697384873,35.08823858,30.90867142,18.94557184,65.01333502,12.91981298,40.55559472,3.485350768,30.01834712,79.02108463,12.29930432,27.877105,78.72904174,14.26221767,34.70757801,4.135075421,16.21252627,7.749207467,15.5408318,24.1,6.8,17.30029885,22.88819364,51.23729,36.00776,88.40648855,73.54972376,5.539747466,19.3,6.262334902,6.5,12.4,15450,12.72929406,13.91920534,50863,108310,17.4914597,29.67777675,51.8834826,10.32122555
Florida,Hillsborough,12,12057,108,335609,23.48139561,22.52404584,17.7133581,30.99277254,72.11848908,5.594907765,8.460349693,6.160905399,73.7362243,73.7646401,57.33528779,7.006617522,29.46812511,28.21214449,19.70650549,54.99040103,12.08856348,33.81405028,3.109017935,30.60183517,78.0871544,13.97256897,28.91905163,81.68029254,14.05035354,35.82957072,3.536252306,19.08362112,8.958955129,16.55315199,27.3,7.4,19.63268263,28.7193894,84.13328,56.53092,83.48200862,62.77868005,4.48636598,20,7.397798451,7,10.5,189930,7.46272756,14.00440322,54509,1376238,23.00735774,13.69407036,51.30544281,3.512860939
Florida,Lee,12,12071,29,154274,19.5543319,26.2289271,18.44880602,31.02654433,77.95969898,7.302487781,7.618104152,7.323046009,75.59243359,79.29466145,64.78792408,7.952402868,35.48455994,33.77256894,17.17211779,63.16582444,10.73767971,35.68941623,3.076463306,27.45107471,79.02623125,12.3870905,27.83383072,82.01724659,13.56396087,33.39146583,3.38125478,13.02533674,8.188284149,14.01089448,24.5,7.4,18.78430255,27.2989327,61.68249,48.03859,87.30420445,73.85653587,4.589482272,22,6.42466616,6.9,9.9,90420,9.659330563,15.97086458,52989,722336,18.18378151,27.4207571,51.06169428,5.820245203
Florida,Leon,12,12073,57,181339,19.35158515,16.24699596,19.80424399,23.69505457,65.38740095,4.447446495,8.471696105,4.073453035,75.35061625,66.88382036,68.50173211,5.592443435,32.43609317,36.77225583,16.22851676,63.80903281,7.512913383,26.52931195,2.284734668,24.84272275,81.66677824,14.56293737,28.44978411,83.8855817,10.66973679,34.00097828,2.443001781,15.75398453,9.380871853,14.31004937,27.3,6,21.93013773,12.7794231,83.13772,43.42962,81.16032439,63.24863884,4.56734939,18.9,13.09942991,9.1,8.5,62390,8.384124464,6.992338728,51041,287822,18.65528,12.49035862,52.4921653,12.30947377
Florida,Miami-Dade,12,12086,195,819013,36.15179295,19.97193317,14.58589497,33.06717341,78.08954754,5.37394962,7.473893943,7.547958824,75.90442765,73.19872957,48.43731711,7.070551505,21.07399101,19.25077758,16.59982845,53.7354346,14.63709892,38.61091594,4.08660241,42.17331825,83.20690526,13.06717867,29.77932548,81.88746638,15.38263166,35.13530847,4.112853032,18.52906352,8.691059296,13.51362174,21.2,9,16.6783909,20.26657129,80.27873,63.4366,86.68445818,56.65615142,5.403910519,24.8,4.79370187,7.9,7.9,237340,1.746989715,7.96883257,45886,2712945,20.34785077,15.96169476,51.48777436,0.404376641
Florida,Orange,12,12095,78,238266,24.03540749,18.45890769,18.97717887,29.5448163,69.36369436,4.785720581,8.297552735,5.298824003,71.72563312,72.5436743,59.66711952,6.392236408,29.16794129,28.43779431,17.37539263,58.33134102,10.20465614,33.28376478,2.813368672,29.81784686,80.92384772,13.55865377,30.05656913,84.06890618,12.98461342,37.85465908,3.136588099,16.55581829,8.78086779,14.54695339,24,7.4,20.68165202,23.52771701,82.83351,47.62749,85.29512501,62.10909091,4.401183554,22.2,7.235317042,6.5,9,185590,6.87936346,15.25096395,51312,1314367,22.54454045,11.26314036,50.86166953,2.042137744
Florida,Palm Beach,12,12099,81,252475,19.7507072,25.26818616,17.26954273,31.4771514,77.81527874,7.58538786,7.667056144,7.306441034,78.74044559,79.39772175,63.70454461,7.283125854,32.43500386,32.59161145,15.73696208,69.38101911,11.51820022,38.12832043,3.201159323,28.99910169,79.9570207,12.03490484,24.61951639,84.69675651,13.3678586,38.59622973,3.645763343,11.91573463,8.598582893,13.36608864,22.2,7.8,17.75419062,19.7379797,79.28091,72.30868,86.44988584,72.62031139,4.817364355,19,6.416973986,6,10.3,194260,4.654373503,26.75697282,57607,1443810,19.39064004,23.30258137,51.67161884,1.042545681
Florida,Pinellas,12,12103,140,430025,18.89963165,26.46261171,18.38235242,33.35650183,77.96185059,7.461095053,8.059418173,7.846407069,76.88334074,78.79278856,63.71608976,8.393407593,33.05274577,33.20069949,20.49664159,59.55070031,11.1790075,35.65333295,3.275659322,28.86864113,77.53979443,13.14483204,29.27994349,78.64138852,13.96231242,39.25409616,3.890834719,17.56994733,8.475401851,17.44587594,25.6,7.5,20.74610895,24.68590071,91.49035,67.86506,86.96058941,66.42346418,4.374431953,19.6,7.411876057,6.9,11,148970,3.936568919,22.39653451,49974,960730,16.67263435,23.83302281,52.05728977,0.284002261
Florida,Polk,12,12105,39,97405,22.156262,30.07807094,13.60715672,36.38733638,79.86683948,7.763843745,8.678644833,8.749159694,77.42700067,76.78597095,66.71398491,9.213972589,34.17054771,31.21048817,18.73076639,55.60320312,13.31679791,39.93910785,3.711572301,32.28707869,82.55480211,13.47058981,35.98021457,83.09192239,15.66513013,35.24218983,4.649943021,19.45473333,8.164599558,16.92735661,34.4,6.7,15.00791031,36.03629998,48.91615,31.22425,86.43553081,68.7459248,5.639512031,25.4,8.44495856,7.5,15,98470,12.81345278,16.5053804,46289,666149,22.44873144,19.9916235,51.01261129,13.51049253
Florida,St. Lucie,12,12111,21,164575,21.09490688,24.97234938,17.15011515,32.06647304,77.16408203,6.822790217,8.191268419,7.576702415,76.81259122,77.9505496,65.69393043,8.231310952,30.39453319,33.9840875,20.31899134,63.27221145,11.74992314,36.43630928,3.161953517,31.39832052,81.2636652,12.88632052,30.70198997,83.62451041,14.37559107,37.17435394,3.68850676,15.50587331,8.571293046,17.33598231,27.1,6.6,18.17686636,26.07066749,39.52265,35.88825,85.69909623,69.30577223,5.65891646,26.3,5.158040347,6.3,11.7,46670,12.96677611,22.2073925,45509,306507,20.18387835,23.52344318,51.15706982,3.357224368
Florida,Volusia,12,12127,17,85152,23.94245937,25.54273769,16.84851442,32.40972966,76.56148065,6.489101841,8.312925122,7.385882892,74.36618048,76.4898875,59.87981844,8.698601325,26.31998544,33.59523088,21.04740464,55.56894495,12.14619739,38.09900766,3.251119175,34.29467775,80.1519518,14.42977264,33.58311373,79.49148934,15.26508244,38.1312958,3.531453166,17.58588054,8.512992256,18.13428883,25.7,6.6,17.64043836,26.34392725,70.67179,46.84867,85.65968506,69.8540623,5.10043725,19.7,7.762311083,6.8,12.7,80440,13.26724113,18.39486179,45356,529364,17.75753546,24.03487959,51.32498621,9.94332714
Georgia,Bibb,13,13021,34,90876,25.06737202,29.17888001,11.63432259,45.12014283,78.63228355,5.824194507,11.2659393,7.981631014,79.5335039,72.57631058,57.5055064,10.16008847,26.66563449,26.05463819,25.96411484,49.18959021,17.5302236,39.15351908,4.340125006,39.47795678,82.2483538,16.56643778,43.45835974,83.83232427,17.70811986,43.79385096,5.854829658,30.45460077,13.1988051,21.30915904,34.7,5.5,14.17133997,47.93701933,125.55214,58.91595,84.71145564,67.80726257,5.980597188,37.1,14.11648376,11.3,13.3,36090,10.86635967,9.774406694,38115,152760,24.97970673,14.79248494,52.95823514,14.41043543
Georgia,Chatham,13,13051,49,136202,20.97173757,25.54985169,14.62732118,38.37533223,74.35985081,5.256515323,10.06599242,6.064600373,76.90689858,72.16830149,62.06582429,7.658480786,28.64275928,29.71906286,21.47291156,55.92968385,12.90562914,35.00737361,3.35181642,31.90023127,83.59521373,14.46031923,33.99008164,83.70769445,13.69746773,41.51597113,4.135504618,22.49452871,10.01183772,17.95987656,32.7,6.7,17.66289806,31.03490471,90.25774,63.99568,86.60839161,70.20958084,5.226360695,25.1,11.39547527,9.3,11.3,51590,7.463541939,10.23949957,52746,289082,21.96366429,14.27518836,51.80917525,4.504993814
Georgia,Clarke,13,13059,30,115452,20.49542494,18.37380037,15.90391158,29.28540346,65.82939663,4.213124069,9.558962166,4.689446696,71.69187628,65.33490108,57.97962443,6.404046703,30.84895628,28.54401136,20.48523196,59.11296383,9.103911582,30.38504573,2.625600249,28.58418823,81.43069414,15.20203634,27.94242369,80.49850501,11.69053459,37.54636646,2.8518839,21.34515296,9.33293449,21.75837683,25.6,4.9,16.50838342,16.05734767,66.98302,54.52781,86.32676709,67.81767956,5.641382589,29.9,9.845696946,10.2,8.1,26400,20.98424714,10.82377008,36692,124707,17.50984307,10.19910671,52.34108751,5.859622667
